"date","open","high","low","close","adj_close","volume"
20101011,20.440001,20.700001,20.070000,20.240000,20.240000,171200
20101012,20.200001,20.280001,20.030001,20.240000,20.240000,244000
20101013,20.639999,20.850000,20.360001,20.540001,20.540001,318200
20101014,21.000000,21.030001,20.400000,20.750000,20.750000,294800
20101015,20.889999,20.900000,20.250000,20.540001,20.540001,284700
20101018,20.520000,20.639999,20.219999,20.230000,20.230000,162800
20101019,20.200001,20.410000,20.000000,20.049999,20.049999,245200
20101020,20.160000,20.690001,20.040001,20.650000,20.650000,312500
20101021,20.610001,20.950001,20.450001,20.750000,20.750000,417100
20101022,20.680000,20.930000,20.549999,20.719999,20.719999,161100
20101025,20.940001,20.980000,20.730000,20.850000,20.850000,118500
20101026,20.799999,21.870001,20.510000,21.360001,21.360001,660900
20101027,21.250000,21.379999,20.650000,21.000000,21.000000,356500
20101028,21.389999,21.500000,20.959999,21.190001,21.190001,224200
20101029,21.139999,21.850000,21.049999,21.840000,21.840000,280600
20101101,21.940001,22.750000,21.309999,21.410000,21.410000,455800
20101102,21.680000,21.879999,21.049999,21.250000,21.250000,322500
20101103,21.280001,22.500000,21.160000,21.770000,21.770000,372600
20101104,22.600000,25.330000,22.150000,24.900000,24.900000,1874000
20101105,24.870001,24.969999,23.719999,24.440001,24.440001,1011000
20101108,24.500000,25.000000,24.030001,24.980000,24.980000,509500
20101109,25.000000,25.690001,24.049999,24.629999,24.629999,956400
20101110,24.480000,29.969999,24.049999,29.360001,29.360001,3060500
20101111,28.600000,29.100000,27.330000,28.040001,28.040001,1945300
20101112,28.250000,30.500000,28.070000,29.840000,29.840000,2729100
20101115,30.219999,32.939999,30.219999,30.799999,30.799999,2622900
20101116,31.000000,31.400000,28.420000,29.670000,29.670000,1347600
20101117,30.200001,30.750000,28.610001,29.490000,29.490000,750000
20101118,30.670000,30.740000,28.920000,29.889999,29.889999,956100
20101119,30.160000,31.370001,29.700001,30.990000,30.990000,1150500
20101122,31.570000,33.450001,31.500000,33.400002,33.400002,1529700
20101123,33.290001,35.680000,32.189999,34.570000,34.570000,1577800
20101124,35.270000,35.970001,34.330002,35.470001,35.470001,1425000
20101126,35.599998,36.000000,34.750000,35.320000,35.320000,350600
20101129,35.410000,35.950001,33.330002,34.330002,34.330002,1145600
20101130,33.740002,35.330002,33.410000,35.330002,35.330002,2222600
20101201,35.869999,36.419998,33.450001,34.349998,34.349998,1299200
20101202,34.009998,34.299999,31.200001,32.349998,32.349998,2007000
20101203,32.009998,32.250000,30.870001,31.490000,31.490000,1160100
20101206,31.350000,31.450001,29.559999,30.309999,30.309999,1274400
20101207,30.490000,32.400002,30.049999,31.559999,31.559999,1311300
20101208,32.480000,32.490002,31.520000,32.369999,32.369999,660000
20101209,32.509998,32.720001,31.650000,32.049999,32.049999,406000
20101210,32.049999,32.919998,31.129999,31.520000,31.520000,429400
20101213,31.639999,31.770000,30.400000,30.549999,30.549999,410400
20101214,30.290001,30.389999,27.760000,28.530001,28.530001,1765700
20101215,28.670000,29.969999,28.530001,29.600000,29.600000,742900
20101216,30.000000,30.910000,29.650000,30.809999,30.809999,790100
20101217,31.340000,31.540001,30.709999,31.360001,31.360001,813000
20101220,31.639999,32.189999,31.260000,31.700001,31.700001,523400
20101221,31.799999,32.689999,31.709999,32.259998,32.259998,777700
20101222,32.250000,32.860001,31.700001,32.630001,32.630001,833300
20101223,31.260000,32.480000,29.920000,30.090000,30.090000,1552600
20101227,28.020000,28.580000,25.059999,25.549999,25.549999,9301900
20101228,25.850000,26.750000,25.000000,26.410000,26.410000,4056300
20101229,27.030001,28.010000,26.500000,27.730000,27.730000,3319200
20101230,27.700001,27.900000,26.379999,26.500000,26.500000,2041100
20101231,26.570000,27.250000,26.500000,26.629999,26.629999,1417900
20110103,26.840000,27.000000,25.900000,26.620001,26.620001,1283000
20110104,26.660000,26.950001,26.020000,26.670000,26.670000,1187400
20110105,26.480000,26.900000,26.190001,26.830000,26.830000,1446700
20110106,26.830000,28.000000,26.809999,27.879999,27.879999,2061200
20110107,28.000000,28.580000,27.900000,28.240000,28.240000,2247900
20110110,28.170000,28.680000,28.049999,28.450001,28.450001,1342700
20110111,28.590000,28.709999,26.920000,26.959999,26.959999,1710200
20110112,27.010000,27.400000,26.520000,26.959999,26.959999,964400
20110113,26.959999,26.969999,26.160000,26.219999,26.219999,723600
20110114,26.150000,26.580000,25.610001,25.750000,25.750000,1192000
20110118,25.480000,25.639999,24.750000,25.639999,25.639999,1621700
20110119,25.270000,25.469999,23.750000,24.030001,24.030001,2371500
20110120,24.030001,24.450001,22.370001,22.620001,22.620001,2279900
20110121,23.120001,23.590000,22.709999,23.040001,23.040001,1217000
20110124,23.530001,24.809999,23.230000,24.490000,24.490000,1645100
20110125,24.650000,24.889999,24.020000,24.680000,24.680000,1271500
20110126,24.709999,24.879999,24.100000,24.750000,24.750000,1079900
20110127,24.740000,25.080000,24.530001,24.920000,24.920000,895700
20110128,24.879999,24.879999,23.750000,24.010000,24.010000,1048400
20110131,24.049999,24.120001,23.500000,24.100000,24.100000,830300
20110201,24.309999,24.730000,23.540001,23.910000,23.910000,707800
20110202,24.160000,24.180000,23.670000,23.940001,23.940001,569500
20110203,23.820000,23.900000,23.150000,23.629999,23.629999,512000
20110204,23.440001,23.670000,23.219999,23.459999,23.459999,544000
20110207,23.260000,23.260000,22.879999,23.070000,23.070000,895100
20110208,23.780001,25.250000,23.000000,24.490000,24.490000,3504900
20110209,24.129999,24.180000,22.790001,23.209999,23.209999,2635600
20110210,23.260000,23.639999,22.809999,23.219999,23.219999,836100
20110211,23.250000,23.750000,22.940001,23.250000,23.250000,634500
20110214,23.639999,24.139999,23.049999,23.080000,23.080000,1283100
20110215,23.010000,23.170000,22.559999,22.840000,22.840000,953700
20110216,23.100000,24.969999,23.070000,24.730000,24.730000,4115100
20110217,24.629999,25.490000,23.549999,23.600000,23.600000,2618400
20110218,23.330000,23.490000,22.959999,23.180000,23.180000,2370700
20110222,22.879999,23.000000,21.780001,21.870001,21.870001,2064600
20110223,22.180000,22.500000,21.110001,21.830000,21.830000,1605600
20110224,21.780001,22.580000,21.500000,22.530001,22.530001,1055300
20110225,22.809999,23.850000,22.690001,23.610001,23.610001,1346300
20110228,23.740000,24.100000,23.500000,23.889999,23.889999,1051200
20110301,24.049999,24.320000,23.700001,23.940001,23.940001,1106400
20110302,23.820000,24.280001,23.730000,24.020000,24.020000,663300
20110303,24.480000,24.790001,24.059999,24.360001,24.360001,640200
20110304,24.480000,24.990000,23.780001,24.950001,24.950001,1580100
20110307,24.930000,25.400000,24.700001,24.940001,24.940001,2033600
20110308,24.600000,24.959999,24.000000,24.660000,24.660000,1399900
20110309,24.660000,24.990000,24.270000,24.719999,24.719999,924800
20110310,24.440001,24.490000,23.730000,24.010000,24.010000,1017000
20110311,23.850000,24.250000,23.530001,24.070000,24.070000,930800
20110314,23.820000,24.000000,23.200001,23.250000,23.250000,1166000
20110315,22.200001,22.959999,21.799999,22.950001,22.950001,1318800
20110316,22.860001,23.250000,22.690001,22.820000,22.820000,1169700
20110317,23.240000,23.430000,22.639999,22.809999,22.809999,922600
20110318,23.190001,23.190001,22.510000,22.959999,22.959999,687900
20110321,23.049999,23.049999,22.540001,22.730000,22.730000,411700
20110322,22.730000,22.860001,22.000000,22.190001,22.190001,582900
20110323,22.110001,22.270000,21.770000,22.209999,22.209999,422800
20110324,22.139999,22.379999,21.980000,22.330000,22.330000,462200
20110325,22.430000,23.000000,22.400000,22.750000,22.750000,568000
20110328,22.700001,23.540001,22.549999,23.250000,23.250000,1058100
20110329,23.299999,24.000000,23.209999,23.920000,23.920000,755400
20110330,24.110001,24.490000,23.010000,23.709999,23.709999,1223300
20110331,26.549999,28.709999,26.500000,27.750000,27.750000,11517800
20110401,27.450001,28.180000,26.570000,26.660000,26.660000,2864800
20110404,26.830000,27.000000,25.230000,25.830000,25.830000,2609300
20110405,25.900000,27.000000,25.690001,26.700001,26.700001,3180900
20110406,26.990000,27.010000,25.799999,26.490000,26.490000,1288300
20110407,26.850000,27.940001,26.450001,27.240000,27.240000,2810300
20110408,27.580000,27.600000,26.360001,26.490000,26.490000,1946400
20110411,26.469999,26.530001,25.020000,25.270000,25.270000,1369400
20110412,25.080000,25.209999,24.299999,24.650000,24.650000,1357400
20110413,25.129999,25.690001,24.809999,24.930000,24.930000,1211500
20110414,24.870001,25.280001,24.200001,25.139999,25.139999,983400
20110415,25.650000,26.180000,25.410000,25.580000,25.580000,943500
20110418,25.129999,25.620001,24.360001,25.030001,25.030001,1033900
20110419,25.260000,25.260000,24.650000,25.160000,25.160000,548700
20110420,25.700001,26.090000,25.299999,25.750000,25.750000,837200
20110421,25.850000,26.980000,25.590000,26.740000,26.740000,1386100
20110425,26.700001,26.730000,25.969999,26.389999,26.389999,800900
20110426,26.660000,27.250000,26.309999,26.930000,26.930000,1400000
20110427,26.930000,27.360001,26.629999,27.080000,27.080000,996900
20110428,27.070000,27.690001,26.719999,27.660000,27.660000,1600000
20110429,27.690001,27.870001,27.420000,27.600000,27.600000,726000
20110502,27.600000,27.799999,27.059999,27.450001,27.450001,784600
20110503,27.379999,27.389999,26.500000,26.870001,26.870001,913900
20110504,26.780001,27.000000,25.750000,26.690001,26.690001,1044500
20110505,27.200001,27.440001,26.170000,26.440001,26.440001,1218500
20110506,26.900000,27.700001,26.620001,27.120001,27.120001,981700
20110509,27.000000,28.000000,26.850000,27.910000,27.910000,916400
20110510,28.240000,28.950001,27.910000,28.330000,28.330000,1535300
20110511,28.200001,28.299999,26.920000,27.070000,27.070000,962500
20110512,27.070000,27.740000,26.650000,27.670000,27.670000,628000
20110513,28.000000,28.190001,27.299999,27.549999,27.549999,661500
20110516,27.990000,27.990000,26.549999,26.600000,26.600000,755700
20110517,27.000000,27.000000,25.719999,25.959999,25.959999,1234200
20110518,26.100000,26.469999,25.520000,26.350000,26.350000,729500
20110519,27.030001,28.440001,26.600000,28.200001,28.200001,2655100
20110520,28.260000,28.280001,27.350000,27.969999,27.969999,842500
20110523,27.620001,27.620001,26.620001,26.820000,26.820000,863600
20110524,27.020000,27.500000,26.600000,26.719999,26.719999,613700
20110525,26.900000,29.010000,26.170000,28.980000,28.980000,4693100
20110526,28.820000,29.760000,28.100000,29.480000,29.480000,3336900
20110527,29.540001,29.670000,28.820000,29.549999,29.549999,1687100
20110531,29.690001,30.280001,29.549999,30.139999,30.139999,3290500
20110601,30.000000,30.100000,28.379999,28.520000,28.520000,1529900
20110602,28.520000,29.320000,28.510000,28.760000,28.760000,986300
20110603,29.950001,31.500000,29.500000,30.129999,30.129999,6209200
20110606,30.100000,30.129999,28.260000,28.700001,28.700001,2331100
20110607,28.940001,29.389999,28.260000,28.370001,28.370001,1222100
20110608,28.440001,28.600000,27.020000,27.120001,27.120001,1695900
20110609,27.430000,28.100000,27.100000,27.620001,27.620001,1603200
20110610,27.520000,28.299999,27.350000,27.860001,27.860001,1566600
20110613,28.070000,28.879999,27.879999,28.430000,28.430000,1713400
20110614,28.540001,29.700001,28.520000,28.600000,28.600000,1573400
20110615,28.440001,28.450001,27.070000,27.320000,27.320000,1345000
20110616,27.670000,28.000000,25.740000,26.500000,26.500000,1842200
20110617,26.870001,27.700001,26.139999,26.500000,26.500000,1714000
20110620,26.290001,26.459999,25.500000,26.010000,26.010000,1537800
20110621,26.240000,27.730000,26.000000,27.530001,27.530001,1496000
20110622,27.370001,28.250000,27.100000,27.209999,27.209999,1475600
20110623,27.200001,27.719999,26.209999,27.709999,27.709999,1170000
20110624,27.639999,27.969999,27.260000,27.570000,27.570000,3608500
20110627,27.730000,28.280001,27.309999,27.459999,27.459999,1809400
20110628,27.790001,28.250000,27.670000,28.110001,28.110001,889200
20110629,28.500000,29.090000,28.070000,28.290001,28.290001,1461800
20110630,28.500000,29.330000,28.400000,29.129999,29.129999,946700
20110701,29.070000,29.600000,28.799999,29.020000,29.020000,854900
20110705,29.020000,29.520000,28.709999,29.139999,29.139999,996000
20110706,29.139999,29.139999,28.549999,28.959999,28.959999,926900
20110707,29.139999,30.000000,29.010000,29.730000,29.730000,1327900
20110708,29.889999,29.889999,28.590000,28.809999,28.809999,1240600
20110711,28.400000,28.530001,28.000000,28.350000,28.350000,975800
20110712,28.370001,29.090000,28.000000,28.170000,28.170000,1045400
20110713,28.430000,29.030001,27.900000,28.639999,28.639999,1066000
20110714,28.530001,28.959999,27.250000,27.610001,27.610001,1159000
20110715,27.790001,27.830000,27.400000,27.580000,27.580000,709000
20110718,27.340000,27.450001,26.629999,27.230000,27.230000,851900
20110719,27.580000,28.110001,27.540001,27.889999,27.889999,1026100
20110720,28.000000,30.440001,27.799999,28.690001,28.690001,3048300
20110721,28.910000,29.160000,28.100000,28.700001,28.700001,1011500
20110722,28.700001,29.540001,28.549999,29.290001,29.290001,583500
20110725,29.010000,29.250000,28.440001,28.490000,28.490000,673300
20110726,28.309999,28.770000,27.969999,28.000000,28.000000,760600
20110727,28.500000,28.500000,27.510000,27.639999,27.639999,958500
20110728,27.600000,28.549999,27.540001,28.170000,28.170000,938700
20110729,27.799999,28.400000,27.500000,28.170000,28.170000,948200
20110801,28.670000,28.980000,28.209999,28.770000,28.770000,1164900
20110802,28.690001,29.200001,27.270000,27.340000,27.340000,1549400
20110803,27.500000,27.830000,26.340000,27.200001,27.200001,1794500
20110804,26.510000,26.889999,24.670000,24.750000,24.750000,3064500
20110805,24.990000,25.379999,22.830000,24.240000,24.240000,1964400
20110808,23.100000,24.440001,23.100000,23.639999,23.639999,2608500
20110809,24.150000,25.450001,23.700001,25.059999,25.059999,1333400
20110810,25.440001,25.440001,23.629999,23.820000,23.820000,1564200
20110811,24.040001,25.750000,24.000000,25.299999,25.299999,836500
20110812,25.600000,27.139999,25.360001,26.309999,26.309999,1009100
20110815,26.620001,26.750000,25.930000,26.230000,26.230000,738600
20110816,26.129999,26.540001,25.830000,26.100000,26.100000,537700
20110817,26.389999,26.650000,25.510000,25.830000,25.830000,643700
20110818,25.000000,25.150000,23.469999,24.260000,24.260000,1056600
20110819,23.860001,24.219999,22.000000,22.299999,22.299999,1375300
20110822,23.110001,23.799999,21.680000,21.950001,21.950001,986100
20110823,21.930000,23.110001,21.500000,22.959999,22.959999,869000
20110824,23.100000,23.930000,22.830000,23.870001,23.870001,684300
20110825,23.870001,23.870001,22.900000,23.110001,23.110001,679800
20110826,22.709999,23.950001,22.070000,23.730000,23.730000,761800
20110829,24.219999,24.850000,24.020000,24.709999,24.709999,803400
20110830,24.500000,24.770000,24.090000,24.629999,24.629999,366200
20110831,24.799999,25.500000,24.280001,24.740000,24.740000,823800
20110901,24.660000,24.870001,23.840000,24.000000,24.000000,848100
20110902,23.660000,23.990000,22.680000,23.070000,23.070000,769900
20110906,22.500000,23.200001,22.290001,22.940001,22.940001,809800
20110907,23.389999,24.000000,23.280001,23.840000,23.840000,459200
20110908,23.580000,24.030001,23.280001,23.610001,23.610001,505700
20110909,23.370001,23.570000,22.549999,22.969999,22.969999,669300
20110912,22.500000,23.309999,22.450001,22.879999,22.879999,566600
20110913,23.010000,24.100000,22.750000,24.080000,24.080000,726500
20110914,24.250000,24.840000,23.790001,24.340000,24.340000,830800
20110915,24.580000,24.930000,24.330000,24.820000,24.820000,562600
20110916,24.780001,25.840000,24.490000,25.799999,25.799999,1417100
20110919,24.950001,25.809999,23.820000,25.770000,25.770000,1157400
20110920,25.980000,26.600000,25.670000,26.010000,26.010000,1180400
20110921,25.950001,26.950001,25.700001,25.850000,25.850000,987600
20110922,25.639999,26.110001,24.879999,25.629999,25.629999,775800
20110923,25.490000,26.620001,25.350000,26.379999,26.379999,1156400
20110926,26.520000,26.520000,24.900000,25.520000,25.520000,934800
20110927,26.000000,26.990000,25.570000,26.190001,26.190001,674500
20110928,26.000000,26.500000,24.510000,24.590000,24.590000,723300
20110929,25.719999,25.820000,23.549999,24.120001,24.120001,929600
20110930,24.799999,24.889999,23.490000,24.389999,24.389999,1336100
20111003,24.950001,25.000000,23.250000,23.730000,23.730000,1023200
20111004,23.290001,24.320000,22.930000,23.660000,23.660000,1200300
20111005,24.030001,25.840000,23.350000,25.370001,25.370001,1229500
20111006,25.370001,27.600000,25.020000,26.959999,26.959999,1769100
20111007,26.980000,27.600000,26.049999,26.990000,26.990000,1311600
20111010,27.309999,28.180000,27.000000,27.879999,27.879999,923500
20111011,27.510000,27.770000,27.090000,27.610001,27.610001,575700
20111012,27.250000,28.000000,27.200001,27.799999,27.799999,1123400
20111013,27.629999,28.469999,27.440001,27.940001,27.940001,1043500
20111014,28.000000,28.549999,27.260000,28.049999,28.049999,1400500
20111017,27.860001,28.000000,27.260000,27.420000,27.420000,754500
20111018,27.299999,28.430000,26.709999,28.340000,28.340000,999700
20111019,28.020000,28.059999,27.299999,27.570000,27.570000,792900
20111020,27.440001,27.469999,27.000000,27.340000,27.340000,999700
20111021,27.400000,28.299999,27.010000,28.030001,28.030001,1142600
20111024,27.870001,28.889999,27.750000,28.549999,28.549999,940600
20111025,28.230000,28.860001,27.799999,28.250000,28.250000,654400
20111026,28.190001,28.370001,27.400000,27.980000,27.980000,510500
20111027,28.340000,28.950001,28.110001,28.760000,28.760000,869400
20111028,28.500000,30.000000,28.010000,29.870001,29.870001,1264000
20111031,29.500000,29.510000,28.750000,29.370001,29.370001,1134000
20111101,28.389999,28.920000,28.000000,28.879999,28.879999,635200
20111102,29.000000,29.260000,28.250000,28.709999,28.709999,875300
20111103,30.000000,32.490002,29.530001,32.459999,32.459999,2509700
20111104,31.459999,32.400002,30.510000,32.310001,32.310001,3032900
20111107,31.639999,32.000000,30.750000,31.270000,31.270000,1266300
20111108,31.370001,32.000000,30.719999,31.840000,31.840000,1167900
20111109,30.870001,31.490000,30.299999,30.879999,30.879999,953700
20111110,30.940001,31.500000,30.650000,31.330000,31.330000,747300
20111111,31.900000,34.500000,30.570000,33.639999,33.639999,3868300
20111114,33.000000,33.540001,32.619999,33.220001,33.220001,1325700
20111115,32.919998,34.400002,32.730000,33.930000,33.930000,891000
20111116,33.480000,35.000000,33.400002,34.939999,34.939999,1833200
20111117,34.500000,34.900002,33.189999,33.680000,33.680000,1349300
20111118,33.639999,34.110001,32.540001,32.599998,32.599998,902800
20111121,32.439999,32.439999,31.049999,31.760000,31.760000,1031600
20111122,31.760000,32.790001,31.049999,32.070000,32.070000,732600
20111123,31.760000,32.049999,31.250000,31.450001,31.450001,451800
20111125,31.549999,32.410000,31.080000,31.660000,31.660000,239600
20111128,32.000000,33.279999,31.809999,32.560001,32.560001,681200
20111129,32.490002,33.070000,31.629999,31.750000,31.750000,591100
20111130,32.500000,32.930000,32.220001,32.740002,32.740002,760300
20111201,32.570000,33.990002,31.980000,32.599998,32.599998,1030200
20111202,32.830002,33.689999,32.400002,33.299999,33.299999,802800
20111205,33.529999,35.000000,33.430000,34.419998,34.419998,1160100
20111206,34.200001,34.980000,34.029999,34.869999,34.869999,951800
20111207,34.630001,34.889999,33.799999,34.189999,34.189999,674300
20111208,30.840000,31.650000,29.610001,30.889999,30.889999,3305800
20111209,30.540001,31.120001,30.280001,31.040001,31.040001,1239500
20111212,30.440001,30.620001,30.020000,30.410000,30.410000,758700
20111213,30.570000,30.930000,28.910000,29.450001,29.450001,994100
20111214,29.500000,29.680000,28.000000,28.530001,28.530001,1163900
20111215,28.670000,29.170000,28.120001,28.620001,28.620001,700300
20111216,28.790001,28.930000,27.980000,28.000000,28.000000,1029700
20111219,28.090000,28.500000,27.370001,27.750000,27.750000,987000
20111220,28.049999,28.450001,27.719999,27.900000,27.900000,843300
20111221,27.910000,28.070000,26.030001,27.570000,27.570000,1705500
20111222,27.600000,28.049999,27.299999,27.770000,27.770000,1009400
20111223,28.000000,28.000000,27.520000,27.900000,27.900000,591400
20111227,27.660000,28.770000,27.639999,28.570000,28.570000,777500
20111228,28.990000,29.240000,28.040001,28.510000,28.510000,575200
20111229,28.590000,29.340000,28.549999,28.730000,28.730000,488200
20111230,28.490000,28.980000,28.250000,28.559999,28.559999,339800
20120103,28.940001,29.500000,27.650000,28.080000,28.080000,928100
